"English","Logical","Quant","Domain","ComputerProgramming","ElectronicsAndSemicon","ComputerScience","MechanicalEngg","ElectricalEngg","TelecomEngg","CivilEngg","conscientiousness","agreeableness","extraversion","nueroticism","openess_to_experience","Salary"
"570","395","475","0.356536487724475","475","-1","346","-1","-1","-1","-1","-0.0154","0.8784","-0.7585","0.3995","-0.4776","345000"
"505","435","445","0.525922584252055","415","-1","-1","-1","-1","-1","-1","-0.880999999999999","-0.1232","1.8331","1.0024","0.3444","360000"
"525","455","425","0.525922584252055","415","-1","-1","-1","-1","-1","-1","1.2828","0.8128","0.672","-1.7004","-0.2875","120000"
"464","555","625","0.960603251997053","445","466","-1","-1","-1","473","-1","0.8192","0.1888","-0.6343","-0.0552","0.8183","400000"
"335","405","435","0.735795709224656","475","-1","-1","-1","-1","-1","-1","-0.5719","0.0328","-0.344","-1.8179","-0.1295","200000"
"595","530","525","0.486747008438193","445","-1","376","-1","-1","-1","-1","1.4208","1.2114","0.3174","-0.995","1.4386","225000"
"485","460","425","0.819416529835888","505","-1","-1","-1","-1","-1","-1","0.1282","-0.6201","0.1637","-0.7415","-0.6692","240000"
"455","465","535","0.765673581234011","485","-1","-1","-1","-1","-1","-1","0.2009","0.0328","0.0914","1.0024","-0.4455","420000"
"325","425","475","0.783303536670298","275","388","-1","-1","-1","-1","-1","-0.159","0.0459","0.9322","-0.3612","0.2889","225000"
"475","415","455","0.824666400671332","425","400","-1","-1","-1","-1","-1","0.3555","0.6568","1.1074","-0.9953","0.9763","90000"
"490","310","380","0.486747008438193","445","-1","376","-1","-1","-1","-1","1.8517","0.2124","0.6248","-1.7556","-0.4776","180000"
"475","500","500","0.839686084018748","-1","-1","-1","-1","-1","-1","433","-0.4463","0.2124","-1.527","-0.4879","-0.6692","180000"
"455","515","405","0.884122511593735","535","-1","-1","-1","-1","-1","-1","-0.4173","-0.1232","-0.344","-0.7603","0.6603","560000"
"485","465","400","0.765673581234011","485","-1","-1","-1","-1","-1","-1","-0.7335","-0.2871","-0.1437","1.9207","-0.6692","335000"
"405","470","340","0.23780283983757","435","-1","315","-1","-1","-1","-1","0.1282","0.2124","0.1637","0.1459","-0.6692","100000"
"465","605","555","0.930370607202691","565","-1","-1","-1","-1","-1","-1","-0.7335","-0.4536","-0.1437","-0.2344","-0.4776","880000"
"675","480","500","0.842248322257836","425","-1","469","-1","-1","-1","-1","1.1336","1.0449","0.1637","-1.2486","0.0973","200000"
"405","400","355","0.538386892985096","325","333","-1","-1","-1","260","-1","-0.7335","-0.1206","-2.1418","0.9066","-1.0524","45000"
"495","425","645","0.538386892985096","385","333","-1","-1","-1","-1","-1","0.3555","0.0328","-0.598","-0.2902","-1.2354","200000"
"505","405","515","0.376059586651545","-1","300","-1","-1","-1","393","-1","0.9737","0.5008","-0.3803","0.76733","0.8183","150000"
"475","485","665","0.694479327708463","395","366","-1","-1","-1","286","-1","-0.159","-0.1206","-0.4511","1.2869","0.6721","200000"
"350","460","345","0.179873900247905","-1","-1","-1","-1","-1","-1","-1","-0.4463","-0.2871","0.3174","1.2869","-0.0943","100000"
"420","540","595","0.112139438207403","365","228","-1","-1","-1","-1","-1","-0.159","0.5454","-0.4511","1.5404","0.4805","300000"
"525","475","375","0.0587928000083534","365","200","-1","-1","-1","393","-1","-0.6491","-0.4353","0.672","1.85433","-0.1295","225000"
"710","570","545","-1.0","395","-1","407","-1","-1","-1","-1","-0.5899","-1.7856","-0.7585","-1.2486","-1.6273","300000"
"360","425","445","0.342314899911815","365","-1","-1","-1","-1","-1","-1","0.8463","-0.6201","0.6248","-0.2344","1.0554","200000"
"505","555","495","0.694479327708463","415","366","-1","-1","-1","-1","-1","-1.8083","0.1888","-0.6343","1.2374","-0.2875","405000"
"450","355","295","0.670743151433127","455","-1","-1","-1","-1","-1","-1","-0.7335","0.2124","-0.1437","0.5262","-0.8608","70000"
"285","425","455","0.563267823666597","425","-1","-1","-1","-1","-1","-1","0.4155","-0.7866","-0.4511","1.0333","-0.8608","110000"
"605","590","535","0.356536487724475","465","-1","346","-1","-1","-1","-1","-0.3027","-0.4536","-2.6028","0.7798","0.2889","300000"
"554","465","525","0.376059586651545","-1","300","-1","-1","-1","-1","-1","-1.4992","-0.7473","-1.5051","0.2973","0.4234","350000"
"405","355","295","0.276047228046856","345","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.5008","-0.1988","0.0623","0.9763","180000"
"615","555","355","0.115022725743068","-1","-1","-1","-1","292","-1","-1","1.5644","0.8784","0.4711","-1.5021","-2.0105","300000"
"475","450","150","0.459015840492937","-1","-1","-1","376","-1","-1","-1","-1.1644","-0.6201","0.7785","1.5404","-0.2859","240000"
"485","500","470","0.276047228046856","345","-1","-1","-1","-1","-1","-1","1.4208","0.5454","0.9322","1.6672","0.6721","120000"
"475","555","650","0.842248322257836","575","-1","469","-1","-1","-1","-1","0.4155","0.7119","0.7785","-2.3895","0.6721","195000"
"555","610","795","0.996744486852253","495","-1","623","-1","-1","-1","-1","-0.3027","0.3789","-0.2974","-0.6147","-0.8608","325000"
"565","585","565","0.884122511593735","535","-1","-1","-1","-1","-1","-1","-1.6538","0.8128","1.688","-0.1727","0.9763","305000"
"415","440","355","0.488347976782714","405","-1","-1","-1","-1","-1","-1","0.8463","1.3779","1.0859","-0.995","1.247","100000"
"465","560","365","0.842248322257836","465","-1","469","-1","-1","-1","-1","1.4208","1.2114","0.6248","-1.7556","0.4805","180000"
"425","465","525","0.819416529835888","505","-1","-1","-1","-1","-1","-1","1.1283","-0.1232","0.8171","-1.7004","0.5024","450000"
"395","345","385","0.276047228046856","345","-1","-1","-1","-1","-1","-1","0.6646","-0.2793","-0.0537","0.7673","-0.2875","335000"
"325","510","295","0.0185409416754305","415","-1","192","-1","-1","-1","-1","0.1282","0.0459","0.1637","0.0192","-0.0943","120000"
"555","465","605","0.694479327708463","375","366","-1","-1","-1","393","-1","1.4208","0.8784","-0.4511","-2.2627","0.0973","335000"
"430","445","495","0.356536487724475","385","-1","346","-1","-1","-1","-1","-3.1752","-4.2831","-2.2954","-1.1218","-6.6092","200000"
"425","465","535","0.538386892985096","335","333","-1","-1","-1","446","-1","0.3941","0.6568","-1.0697","0.0917","0.3444","100000"
"580","620","750","0.952245572924303","585","-1","-1","-1","-1","-1","-1","1.1336","0.8784","-0.4511","-0.7415","1.4386","325000"
"345","435","445","0.563267823666597","425","-1","-1","-1","-1","-1","-1","0.99","-0.7866","1.2396","1.0333","-2.7769","250000"
"360","545","520","0.744758354008939","415","-1","438","-1","-1","-1","-1","-0.0154","-0.7866","0.7785","0.9066","0.4805","200000"
"525","465","615","0.376059586651545","475","300","-1","-1","-1","-1","-1","-0.880999999999999","-1.8393","-1.7954","-0.2902","-2.0253","475000"
"415","575","405","0.987207085890868","645","-1","-1","-1","-1","-1","-1","-0.5719","1.0858","-0.9245","0.0622299999999999","0.1864","300000"
"475","410","320","0.622642915849938","455","-1","407","-1","-1","-1","-1","0.2718","0.2124","0.01","1.0333","0.4805","200000"
"605","475","590","0.99526570569548","-1","533","-1","-1","-1","-1","-1","-1.1128","0.6568","-0.6343","2.0306","-1.5513","365000"
"360","425","370","0.23780283983757","-1","-1","315","-1","-1","-1","-1","-0.0154","-0.1206","-0.7585","0.9066","-0.0943","110000"
"405","540","630","0.911395278391328","495","-1","500","-1","-1","-1","-1","0.4155","1.0449","0.1637","-0.4879","0.0973","180000"
"545","555","735","0.991397583740291","475","516","-1","-1","-1","-1","-1","-0.8772","-0.6201","-0.4511","0.0192","-1.6273","395000"
"545","435","485","0.538386892985096","-1","333","-1","-1","-1","-1","-1","-0.4173","0.6568","0.8171","-0.9953","-0.7615","110000"
"615","610","530","0.124502074009537","-1","233","-1","-1","-1","-1","-1","0.4155","0.5454","-1.0659","0.2727","1.0554","180000"
"490","455","345","0.23780283983757","535","-1","315","-1","-1","-1","-1","1.7081","1.0449","0.9322","0.2727","1.247","325000"
"625","585","465","0.655766942617211","-1","-1","-1","-1","-1","366","-1","-0.3014","0.5008","-0.4891","-0.17277","-0.4455","450000"
"360","470","195","0.450876584483451","395","-1","-1","-1","-1","-1","-1","0.4155","-0.1206","0.3174","-0.2344","-0.6692","280000"
"395","555","585","0.694479327708463","-1","366","-1","-1","-1","313","-1","0.6646","0.8128","1.3977","-0.0552","1.4502","150000"
"625","615","575","0.538386892985096","575","333","-1","-1","-1","446","-1","0.8192","1.7488","1.2525","-0.0552","0.6603","470000"
"735","464","535","0.488347976782714","405","-1","-1","-1","-1","-1","-1","-1.6538","-0.3183","-0.1626","0.6498","-1.2354","180000"
"695","675","725","0.824666400671332","-1","400","-1","-1","-1","-1","-1","1.4374","1.7488","0.9623","-2.1704","0.8973","1200000"
"500","545","485","0.538386892985096","-1","333","-1","-1","-1","-1","-1","-1.1644","0.7119","-0.2974","1.4136","0.0973","145000"
"380","470","445","0.229481754911755","-1","266","-1","-1","-1","292","-1","-3.3188","-5.7816","-4.4472","-0.7415","-6.9925","180000"
"530","520","750","0.423951396376433","315","324","-1","-1","388","-1","-1","1.2772","0.3789","-0.7585","-1.5021","-0.2859","180000"
"315","245","305","0.276047228046856","345","-1","-1","-1","-1","-1","-1","-1.0355","-2.0733","-1.2511","0.17983","-1.5513","160000"
"500","520","455","0.864685413370085","525","-1","-1","-1","-1","-1","-1","-1.308","1.3779","1.0859","-0.6147","-0.6692","145000"
"435","575","454","0.735795709224656","475","-1","-1","-1","-1","-1","-1","0.3555","0.8128","-0.4891","-0.6428","-0.7615","420000"
"495","495","455","0.968237495890543","605","-1","-1","-1","-1","-1","-1","0.8192","1.7488","-0.1988","-1.9354","0.1864","600000"
"615","555","645","0.901489571371033","545","-1","-1","-1","-1","-1","-1","-0.2628","0.8128","-1.3599","-0.1727","0.1864","300000"
"735","565","554","0.843123726665742","515","-1","-1","-1","-1","-1","-1","0.2782","0.8128","0.0914","-0.8778","-0.1295","400000"
"500","400","355","0.966006923498049","405","-1","-1","-1","580","-1","-1","0.2718","-0.7866","-0.4511","0.3995","0.8637","145000"
"570","570","530","0.59828069148683","-1","-1","-1","407","-1","-1","-1","0.7027","-0.2871","-0.2974","-0.7415","-0.6692","180000"
"535","565","595","0.997298967866528","-1","548","-1","-1","-1","-1","-1","1.5644","0.3789","-1.2196","-1.8824","-0.2859","220000"
"355","405","305","0.124502074009537","315","233","-1","-1","-1","-1","-1","-0.2628","1.1248","-2.0856","-0.5253","-0.7615","100000"
"510","385","455","0.840840968763718","-1","-1","-1","473","-1","-1","-1","0.8463","-0.9531","-0.7585","-1.3753","-2.2021","455000"
"615","545","520","-1.0","635","-1","-1","-1","-1","-1","-1","1.4208","0.7119","0.9322","-1.6289","0.4805","380000"
"710","570","595","0.911395278391328","415","-1","500","-1","-1","-1","-1","-0.8772","-1.4526","-1.0659","1.0333","-0.4776","150000"
"535","525","535","0.229481754911755","-1","266","-1","-1","-1","-1","-1","-0.4173","-1.0593","0.0914","-1.49467","-0.6035","100000"
"515","555","554","0.864685413370085","525","-1","-1","-1","-1","-1","-1","-1.4992","0.3448","-2.3759","-0.9953","-0.2875","305000"
"445","605","625","0.843123726665742","515","-1","-1","-1","-1","-1","-1","0.6646","0.7348","-1.1422","0.4148","-0.4455","410000"
"545","555","575","0.735795709224656","475","-1","-1","-1","-1","-1","-1","-0.8772","-0.4536","-1.527","-0.1076","0.0973","200000"
"575","525","585","0.376059586651545","305","300","-1","-1","-1","-1","-1","-0.7264","1.2808","0.2366","0.6498","-0.1295","220000"
"450","425","545","0.356536487724475","385","-1","346","-1","-1","-1","-1","0.7027","0.7119","1.3933","-0.1076","0.0973","220000"
"495","515","575","0.960603251997053","355","466","-1","-1","-1","-1","-1","-0.1082","0.5008","0.0914","-0.4078","0.5024","475000"
"570","475","295","0.413838255788123","385","-1","-1","-1","-1","-1","-1","-0.7335","-0.4536","-1.0659","1.1601","-0.4776","360000"
"640","625","595","0.996744486852253","495","-1","623","-1","-1","-1","-1","0.7027","1.7109","1.7007","-2.5163","0.2889","120000"
"355","515","595","0.793580614548506","495","-1","-1","-1","-1","-1","-1","0.8192","0.6568","0.672","-0.1727","0.0284","600000"
"625","520","705","-1.0","-1","-1","-1","-1","-1","-1","-1","-1.8825","0.5454","-0.9122","-0.1076","-1.4356","420000"
"345","410","500","0.670743151433127","455","-1","-1","-1","-1","-1","-1","0.8192","-0.3684","-0.2882","0.0623","-0.7615","325000"
"535","395","575","0.538386892985096","375","333","-1","-1","-1","393","-1","-0.880999999999999","-2.3073","-1.7954","0.3561","-0.2875","315000"
"580","370","500","0.207392169717661","475","260","-1","-1","-1","-1","-1","-0.0154","0.3789","0.7785","-0.2344","1.4386","400000"
"465","355","515","0.356536487724475","425","-1","346","-1","-1","-1","-1","-3.1994","-0.9033","-1.2148","-0.0552","-2.0253","250000"
"430","370","450","0.557389505646088","-1","388","-1","-1","420","-1","-1","0.1282","-0.9531","0.1637","0.653","0.2889","200000"
"385","410","370","0.23780283983757","465","-1","315","-1","-1","-1","-1","-0.5899","-0.2871","0.7785","0.7798","-0.6692","200000"
"510","500","575","0.493596387301038","455","324","-1","-1","-1","-1","-1","-1.8825","-3.7836","-2.4491","0.9066","-1.8189","400000"
"385","385","404","0.824666400671332","325","400","-1","-1","-1","-1","-1","-1.8083","-1.2153","-0.344","-0.2902","-0.9194","385000"
"535","480","260","0.622642915849938","585","-1","407","-1","-1","-1","-1","1.2772","1.3779","0.4711","-1.8824","0.2889","145000"
"315","415","385","0.538386892985096","465","333","-1","-1","-1","-1","-1","0.3555","-0.2793","0.2366","-1.8179","-0.6035","510000"
"650","545","665","0.978799292641428","585","-1","561","-1","-1","-1","-1","1.1336","1.0449","1.3933","-0.4879","0.2889","365000"
"590","605","560","0.670743151433127","455","-1","-1","-1","-1","-1","-1","1.1336","0.7119","0.4711","-0.8682","1.247","320000"
"440","570","630","0.493596387301038","545","324","-1","-1","-1","-1","-1","-1.1644","-0.1206","-0.7585","-0.6147","-0.2859","350000"
"645","375","465","0.229481754911755","-1","266","-1","-1","-1","-1","-1","-2.1175","-0.2793","0.5269","1.3549","-1.0774","120000"
"520","420","415","0.276047228046856","345","-1","-1","-1","-1","-1","-1","0.7027","1.3779","0.1637","0.9066","-0.2859","175000"
"450","475","575","0.557389505646088","-1","324","-1","-1","420","-1","-1","-0.8772","0.3789","0.1637","1.4136","1.247","215000"
"440","440","620","0.744758354008939","465","-1","438","-1","-1","-1","-1","-2.0262","-0.9531","0.9322","-0.4879","-0.4776","400000"
"325","350","390","0.356536487724475","415","-1","346","-1","-1","-1","-1","-0.8772","-3.4506","0.9322","1.6672","-1.244","180000"
"445","315","385","-1.0","-1","-1","-1","313","-1","-1","-1","-0.5719","-1.2153","-1.5051","0.7673","-1.7093","100000"
"535","630","645","0.999664340267414","695","-1","684","-1","-1","-1","-1","-2.3134","1.0449","0.1637","1.5404","0.0973","350000"
"685","630","645","0.436962648056859","495","-1","-1","-1","-1","324","-1","-0.4463","0.3789","0.4711","-0.7415","0.4805","145000"
"395","370","310","0.279258511565122","255","-1","-1","-1","-1","292","-1","0.5591","0.8784","0.4711","-1.1218","1.247","200000"
"495","515","405","0.486747008438193","465","-1","376","-1","-1","-1","-1","0.8463","0.2124","0.9322","-2.2627","0.4805","205000"
"355","255","345","0.245455659999829","335","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.1888","-0.7794","0.00352999999999999","-0.6035","100000"
"545","540","860","0.493596387301038","525","324","253","-1","-1","-1","-1","1.1336","1.0449","0.7785","-0.8682","0.8637","300000"
"495","615","725","0.694479327708463","615","366","-1","-1","-1","-1","-1","-1.4992","0.3448","-0.0537","-0.7603","0.5024","1100000"
"370","390","355","0.245455659999829","335","-1","-1","-1","-1","-1","-1","0.2718","-1.4526","0.7785","-0.3612","-0.6692","235000"
"665","495","440","0.356536487724475","385","-1","346","-1","-1","-1","-1","1.2772","1.3779","1.0859","-1.3753","0.0973","275000"
"350","485","485","0.744758354008939","385","-1","438","-1","-1","-1","-1","0.5591","0.5454","-0.1437","0.9066","0.8637","180000"
"570","580","355","0.328746378624932","-1","-1","-1","346","-1","-1","-1","-0.159","0.8784","-1.6807","0.3995","-1.0524","75000"
"425","605","475","0.308400582860308","355","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.5008","-0.4891","-0.6428","0.7788","300000"
"595","460","595","0.783303536670298","-1","388","-1","-1","-1","-1","-1","1.1336","0.3789","1.2396","-0.8682","1.0554","275000"
"285","425","605","0.414337426422751","175","-1","-1","366","-1","-1","-1","-2.0262","-3.6171","-1.0659","-0.4879","-2.7769","300000"
"345","485","590","0.563267823666597","425","-1","-1","-1","-1","-1","-1","-0.4463","-2.2851","-0.6048","2.1743","-2.7595","200000"
"345","425","280","0.356536487724475","345","-1","346","-1","-1","-1","-1","-0.3027","-0.7866","-0.1437","-0.8682","-0.2859","180000"
"560","555","620","-1.0","645","-1","407","-1","-1","-1","-1","-0.3027","-0.6201","-2.2954","-0.7415","-0.8608","300000"
"450","475","165","0.0177048421112623","355","-1","-1","-1","206","-1","-1","-0.3027","-0.9531","0.6248","0.3995","-1.244","110000"
"595","570","725","0.953899775079926","535","-1","530","-1","-1","-1","-1","-0.4463","0.5454","0.4711","0.7798","-0.8608","400000"
"640","605","400","0.842248322257836","425","-1","469","-1","-1","-1","-1","0.8463","1.2114","1.2396","-0.1076","1.247","220000"
